DateTime,Cloudiness (0 - 1),Wind Speed (m/s),Relative Humidity (0 - 1),Air Temp (*C),Cloudiness (0 - 1),Wind Speed (m/s),Relative Humidity (0 - 1),Air Temp (*C)
07/04/2013 18:00,0.0,0.2,0.8,22.5,19.6,0.0,1.9,0.6,25.5,20.0
07/04/2013 19:00,0.0,0.0,0.8,20.7,19.6,0.0,0.2,0.6,24.5,19.9
07/04/2013 20:00,0.0,0.0,0.8,18.7,19.1,0.0,1.1,0.7,21.2,19.7
07/04/2013 21:00,0.0,0.0,0.9,17.3,18.5,0.0,0.1,0.8,19.4,19.3
07/04/2013 22:00,0.0,0.0,0.9,16.8,18.0,0.0,0.3,0.8,18.1,18.9
07/04/2013 23:00,0.0,0.0,0.9,15.8,17.6,0.0,0.0,0.8,17.0,18.5
07/05/2013 00:00,0.0,0.0,1.0,14.8,17.2,0.0,0.0,0.9,16.5,18.2
07/05/2013 01:00,0.0,0.0,1.0,14.2,16.8,0.0,0.7,0.9,15.5,17.9
07/05/2013 02:00,0.0,0.0,1.0,14.0,16.4,0.0,0.8,0.9,15.5,17.5
07/05/2013 03:00,0.0,0.0,1.0,14.2,16.0,0.0,0.2,0.9,16.4,17.1
07/05/2013 04:00,0.0,0.0,1.0,13.9,15.8,0.0,0.2,0.9,14.5,16.8
07/05/2013 05:00,0.0,0.8,1.0,14.2,15.5,0.0,0.0,1.0,14.9,16.6
07/05/2013 06:00,0.0,0.0,1.0,17.0,15.3,0.0,0.3,0.8,20.3,16.8
07/05/2013 07:00,0.0,0.0,0.8,20.3,15.3,0.0,1.3,0.7,22.0,16.8
07/05/2013 08:00,0.0,0.0,0.8,21.2,15.5,0.0,2.5,0.7,22.1,16.9
07/05/2013 09:00,0.0,0.2,0.7,22.8,16.0,0.0,2.7,0.6,24.5,18.7
07/05/2013 10:00,0.0,0.4,0.6,23.4,17.1,0.0,2.6,0.5,25.3,19.6
07/05/2013 11:00,0.0,0.6,0.6,24.2,18.1,0.0,2.2,0.5,26.1,20.6
07/05/2013 12:00,0.0,0.3,0.6,24.1,18.8,0.0,3.1,0.4,26.9,21.6
07/05/2013 13:00,0.0,0.3,0.6,25.0,19.5,0.0,4.1,0.4,26.6,21.9
07/05/2013 14:00,0.0,0.5,0.5,26.0,20.2,0.0,2.9,0.5,27.1,22.0
07/05/2013 15:00,0.0,0.3,0.6,25.8,21.0,0.0,2.6,0.5,27.7,21.4
07/05/2013 16:00,0.0,0.4,0.6,25.5,21.3,0.0,2.8,0.5,26.5,20.7
07/05/2013 17:00,0.0,0.8,0.6,24.0,21.2,0.0,1.8,0.5,25.8,20.5
07/05/2013 18:00,0.0,0.2,0.6,23.4,21.0,0.0,3.1,0.5,25.3,20.3
07/05/2013 19:00,0.0,0.0,0.7,21.8,20.6,0.8,1.5,0.6,23.8,20.1
07/05/2013 20:00,0.0,0.0,0.7,20.7,20.1,1.0,1.1,0.6,22.5,19.9
07/05/2013 21:00,0.0,0.0,0.8,20.4,19.6,1.0,1.6,0.7,22.2,19.9
07/05/2013 22:00,0.0,0.0,0.7,20.7,19.2,0.4,2.7,0.7,21.8,19.8
07/05/2013 23:00,0.0,0.0,0.8,20.2,18.9,0.4,1.3,0.7,21.1,19.5
07/06/2013 00:00,0.0,0.0,0.8,20.2,18.5,0.0,0.9,0.7,20.7,19.3
07/06/2013 01:00,0.0,0.0,0.8,19.9,18.2,0.0,1.5,0.7,20.6,19.0
07/06/2013 02:00,0.0,0.0,0.8,19.8,17.9,0.0,0.4,0.7,20.1,18.6
07/06/2013 03:00,0.0,0.0,0.8,19.4,17.5,0.0,0.6,0.8,19.7,18.4
07/06/2013 04:00,0.0,0.0,0.8,19.1,17.2,0.0,1.6,0.8,19.9,18.2
07/06/2013 05:00,0.0,0.0,0.8,19.1,17.0,0.0,0.8,0.8,19.9,18.0
07/06/2013 06:00,0.0,0.3,0.8,18.8,16.8,0.0,2.5,0.8,19.9,17.9
07/06/2013 07:00,0.0,0.5,0.8,18.9,16.6,0.0,1.4,0.9,18.6,17.8
07/06/2013 08:00,0.0,0.2,0.9,18.5,16.6,0.0,1.0,0.9,18.5,17.7
07/06/2013 09:00,0.0,0.2,0.8,20.0,16.8,0.0,1.0,0.8,20.8,18.3
07/06/2013 10:00,0.0,0.4,0.8,22.1,17.5,0.0,2.8,0.7,23.4,19.7
07/06/2013 11:00,0.0,0.5,0.8,22.8,18.4,0.0,2.5,0.7,24.4,20.3
07/06/2013 12:00,0.0,0.1,0.7,22.9,19.4,0.0,1.7,0.6,24.3,20.7
07/06/2013 13:00,0.0,0.3,0.7,23.5,19.9,0.0,1.9,0.7,24.6,20.5
07/06/2013 14:00,0.0,0.3,0.7,24.5,20.6,0.0,2.5,0.6,25.6,21.4
07/06/2013 15:00,0.0,0.2,0.7,25.0,21.2,0.0,3.2,0.6,25.9,21.4
07/06/2013 16:00,0.0,0.5,0.6,25.1,21.3,0.0,3.4,0.6,26.1,21.4
07/06/2013 17:00,0.0,0.3,0.7,24.2,21.4,1.0,2.5,0.6,25.8,21.1
07/06/2013 18:00,0.0,0.2,0.7,23.6,21.3,0.0,2.4,0.6,25.1,20.8
07/06/2013 19:00,0.0,0.2,0.7,22.3,20.8,0.0,1.1,0.6,24.1,20.5
07/06/2013 20:00,0.0,0.0,0.8,21.0,20.3,0.0,0.4,0.7,22.6,20.2
07/06/2013 21:00,0.0,0.1,0.8,20.4,19.8,0.0,0.9,0.8,21.5,19.9
07/06/2013 22:00,0.0,0.2,0.8,19.4,19.2,0.0,0.6,0.8,20.9,19.9
07/06/2013 23:00,0.0,0.1,0.8,20.1,18.8,0.0,1.1,0.8,20.8,19.7
07/07/2013 00:00,0.0,0.4,0.8,19.7,18.5,0.0,0.7,0.8,20.5,19.5
07/07/2013 01:00,0.0,0.3,0.8,19.2,18.2,0.0,1.7,0.7,20.6,19.2
07/07/2013 02:00,0.0,0.3,0.8,19.5,18.0,0.0,2.0,0.8,20.4,18.9
07/07/2013 03:00,0.0,0.2,0.8,19.1,17.6,0.0,1.4,0.8,19.4,18.5
07/07/2013 04:00,0.0,0.2,0.9,18.2,17.3,0.0,0.5,0.8,18.7,18.2
07/07/2013 05:00,0.0,0.3,0.9,17.5,17.1,0.0,0.2,0.8,18.8,18.0
07/07/2013 06:00,0.0,0.1,0.9,18.0,16.8,0.0,0.3,0.8,20.1,18.0
07/07/2013 07:00,0.0,0.3,0.9,19.7,16.8,0.0,1.0,0.7,21.7,18.2
07/07/2013 08:00,0.0,0.2,0.8,21.1,16.9,0.0,2.1,0.7,23.0,19.1
07/07/2013 09:00,0.0,0.3,0.7,22.7,17.4,0.0,2.5,0.7,23.9,19.9
07/07/2013 10:00,0.0,0.4,0.7,23.5,18.1,0.0,2.4,0.6,25.0,20.8
07/07/2013 11:00,0.0,0.5,0.7,23.7,19.2,0.0,2.5,0.6,25.7,21.9
07/07/2013 12:00,0.0,0.4,0.7,24.4,20.1,0.0,2.5,0.6,26.0,22.5
07/07/2013 13:00,0.0,0.2,0.7,24.8,21.0,0.0,2.7,0.6,26.3,22.6
07/07/2013 14:00,0.0,0.4,0.6,25.3,21.6,0.0,3.8,0.6,26.5,22.4
07/07/2013 15:00,0.0,0.3,0.6,25.5,22.1,0.0,3.2,0.5,26.7,22.4
07/07/2013 16:00,0.0,0.2,0.6,25.4,22.3,0.0,2.5,0.5,26.5,22.0
07/07/2013 17:00,0.0,0.1,0.7,23.7,22.2,0.0,1.6,0.6,25.8,21.6
07/07/2013 18:00,0.0,0.3,0.7,23.7,21.8,0.0,2.8,0.6,25.2,21.4
07/07/2013 19:00,0.0,0.1,0.7,22.8,21.2,0.2,2.6,0.6,24.3,21.1
07/07/2013 20:00,0.0,0.1,0.8,20.6,20.9,0.0,0.7,0.6,23.0,20.7
07/07/2013 21:00,0.0,0.3,0.9,18.8,20.4,0.0,0.1,0.7,21.3,20.5
07/07/2013 22:00,0.0,0.2,0.9,18.3,19.9,0.0,0.2,0.7,21.0,20.3
07/07/2013 23:00,0.0,0.2,0.9,18.1,19.6,0.0,0.1,0.7,20.2,20.0
07/08/2013 00:00,0.0,0.1,0.9,17.8,19.1,0.0,0.1,0.7,19.7,19.7
07/08/2013 01:00,0.0,0.2,0.8,18.3,18.7,0.0,0.5,0.7,19.4,19.4
07/08/2013 02:00,0.0,0.2,0.7,18.4,18.2,0.0,0.5,0.7,18.9,19.1
07/08/2013 03:00,0.0,0.1,0.8,17.2,17.9,0.0,0.4,0.7,18.7,18.7
07/08/2013 04:00,0.0,0.3,0.9,15.7,17.5,0.0,0.4,0.7,18.4,18.3
07/08/2013 05:00,0.0,1.9,0.9,15.5,17.1,0.0,0.7,0.7,18.6,18.0
07/08/2013 06:00,0.0,2.1,0.9,16.9,16.8,0.0,0.7,0.7,19.8,18.1
07/08/2013 07:00,0.0,0.1,0.8,19.1,16.7,0.0,1.3,0.6,21.7,18.2
07/08/2013 08:00,0.0,0.2,0.6,20.9,16.8,0.0,1.4,0.5,23.2,18.9
07/08/2013 09:00,0.0,0.1,0.6,22.3,17.3,0.0,2.3,0.5,24.2,19.8
07/08/2013 10:00,0.0,0.1,0.6,23.0,18.1,0.2,3.0,0.5,24.8,20.6
07/08/2013 11:00,0.0,0.3,0.6,23.5,19.0,0.0,2.9,0.5,25.3,21.6
07/08/2013 12:00,0.0,0.3,0.6,24.0,19.9,0.0,2.6,0.5,25.9,22.3
07/08/2013 13:00,0.0,0.1,0.5,24.5,20.6,0.0,2.9,0.4,26.3,22.3
07/08/2013 14:00,0.0,0.3,0.5,25.0,21.2,0.0,2.7,0.4,26.6,22.3
07/08/2013 15:00,0.0,0.2,0.5,25.2,21.9,0.0,2.5,0.4,26.5,22.0
07/08/2013 16:00,0.0,0.3,0.6,25.1,22.1,0.0,2.4,0.5,26.5,21.8
07/08/2013 17:00,0.0,0.1,0.5,24.1,22.0,0.0,2.6,0.5,25.7,21.3
07/08/2013 18:00,0.0,0.1,0.6,23.2,21.6,0.0,2.6,0.5,24.7,20.9
07/08/2013 19:00,0.0,0.9,0.7,21.6,21.2,0.0,1.5,0.5,23.5,20.6
07/08/2013 20:00,0.0,0.0,0.7,19.6,20.6,0.0,0.2,0.6,21.6,20.4
07/08/2013 21:00,0.0,0.4,0.8,17.8,20.0,0.0,0.0,0.7,19.0,20.2
07/08/2013 22:00,0.0,0.4,0.9,16.3,19.6,0.0,0.0,0.8,16.8,19.9
07/08/2013 23:00,0.0,2.0,0.9,15.6,19.1,0.0,0.0,0.9,15.8,19.7
07/09/2013 00:00,0.0,2.3,0.9,14.8,18.6,0.0,0.6,0.8,17.1,19.4
07/09/2013 01:00,0.0,0.2,0.9,14.3,18.1,0.0,1.1,0.8,16.4,19.0
07/09/2013 02:00,0.0,0.4,1.0,13.8,17.7,0.0,0.6,0.8,16.1,18.6
07/09/2013 03:00,0.0,1.2,1.0,13.4,17.3,0.0,0.2,0.8,15.2,18.2
07/09/2013 04:00,0.0,2.2,1.0,12.8,16.8,0.0,0.7,0.8,15.3,17.9
07/09/2013 05:00,0.0,2.6,1.0,12.8,16.4,0.0,1.0,0.8,15.6,17.6
07/09/2013 06:00,0.0,2.5,1.0,14.1,16.0,0.0,0.0,0.8,16.9,17.6
07/09/2013 07:00,0.0,0.1,1.0,16.4,16.0,0.0,0.3,0.7,19.4,17.7
07/09/2013 08:00,0.0,0.2,0.8,19.2,16.2,0.0,0.4,0.6,22.4,18.4
07/09/2013 09:00,0.0,0.2,0.7,21.5,16.7,0.0,0.4,0.6,24.0,19.3
07/09/2013 10:00,0.0,0.2,0.7,22.9,17.7,0.0,0.8,0.5,24.5,20.4
07/09/2013 11:00,0.0,0.1,0.6,23.6,18.7,0.0,0.9,0.5,25.6,21.5
07/09/2013 12:00,0.0,0.2,0.6,24.4,19.9,0.0,1.3,0.5,26.4,22.0
07/09/2013 13:00,0.0,0.2,0.5,25.4,20.5,0.0,0.8,0.5,26.9,22.6
07/09/2013 14:00,0.0,0.4,0.6,25.6,21.3,0.0,1.0,0.5,27.2,22.6
07/09/2013 15:00,0.0,0.4,0.5,25.8,21.8,0.0,0.4,0.4,27.5,22.4
07/09/2013 16:00,0.0,0.3,0.6,25.7,21.8,0.0,0.8,0.4,27.5,21.7
07/09/2013 17:00,0.0,0.3,0.6,25.1,21.6,0.0,0.8,0.4,27.0,21.4
07/09/2013 18:00,0.0,0.2,0.7,24.0,21.4,0.0,1.1,0.5,26.0,21.2
07/09/2013 19:00,0.0,0.1,0.7,22.3,21.3,0.0,0.6,0.6,24.2,21.0
07/09/2013 20:00,0.0,0.0,0.8,19.7,20.7,0.0,0.1,0.7,20.7,20.7
07/09/2013 21:00,0.0,0.0,0.9,18.1,20.1,0.0,0.1,0.8,19.8,20.5
07/09/2013 22:00,0.0,0.0,0.9,17.7,19.8,0.0,0.2,0.8,19.2,20.3
07/09/2013 23:00,0.0,0.0,0.9,17.3,19.4,0.0,0.0,0.8,18.3,19.9
07/10/2013 00:00,0.0,0.0,0.9,16.4,19.0,0.0,0.1,0.8,18.0,19.8
